category,brand_name,brand_slug,menu_name,menu_slug,menu_url,allergens_contains,allergens_may_contain,allergens_unknown,origin_text,source_url,raw_text,checked_at,status,note
pizza,피자헛,pizzahut,TDAY 씨푸드킹(M) - 오리지널 엣지 미디엄,pizzahut-224,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;chicken;beef;pork;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 닭고기, 소고기, 돼지고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 씨푸드킹(M) - 치즈크러스트 미디엄,pizzahut-225,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;chicken;beef;pork;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 닭고기, 소고기, 돼지고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 씨푸드킹(M) - 리치골드 미디엄,pizzahut-226,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;beef;pork;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 소고기, 돼지고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 수퍼슈프림(L) - 치즈크러스트 골드 라지,pizzahut-227,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 수퍼슈프림(L) - 리치골드 라지,pizzahut-228,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 수퍼슈프림(L) - 오리지널 엣지 라지,pizzahut-229,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 수퍼슈프림(L) - 치즈크러스트 라지,pizzahut-230,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 수퍼슈프림(L) - 씬 도우 라지,pizzahut-231,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 수퍼슈프림(M) - 치즈크러스트 골드 미디엄,pizzahut-232,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 수퍼슈프림(M) - 오리지널 엣지 미디엄,pizzahut-233,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 수퍼슈프림(M) - 치즈크러스트 미디엄,pizzahut-234,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,TDAY 수퍼슈프림(M) - 리치골드 미디엄,pizzahut-235,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,스모키미트 스페셜(L) - 치즈크러스트 골드 라지,pizzahut-236,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,스모키미트 스페셜(L) - 리치골드 라지,pizzahut-237,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,스모키미트 스페셜(L) - 치즈크러스트 라지,pizzahut-238,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,스모키미트 스페셜(L) - 오리지널 엣지 라지,pizzahut-239,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,포테이토 스페셜(L) - 치즈크러스트 골드 라지,pizzahut-240,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,포테이토 스페셜(L) - 리치골드 라지,pizzahut-241,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,포테이토 스페셜(L) - 치즈크러스트 라지,pizzahut-242,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,포테이토 스페셜(L) - 오리지널 엣지 라지,pizzahut-243,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(L) - 핫도그 엣지 라지,pizzahut-244,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;pork;beef;squid;shrimp;shellfish;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 오징어, 새우, 조개류, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(L) - 씬도우 포테이토 엣지 라지,pizzahut-245,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(L) - 오리지널 포테이토 엣지 라지,pizzahut-246,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(L) - 치즈크러스트 골드 라지,pizzahut-247,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(L) - 리치골드 라지,pizzahut-248,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(L) - 치즈크러스트 라지,pizzahut-249,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(L) - 오리지널 엣지 라지,pizzahut-250,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(L) - 씬 도우 라지,pizzahut-251,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(M) - 핫도그 엣지 미디엄,pizzahut-252,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;chicken;pork;beef;squid;shrimp;shellfish;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 오징어, 새우, 조개류, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(M) - 오리지널 포테이토 엣지 미디엄,pizzahut-253,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(M) - 치즈크러스트 골드 미디엄,pizzahut-254,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(M) - 리치골드 미디엄,pizzahut-255,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(M) - 치즈크러스트 미디엄,pizzahut-256,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 쉬림프 크런치(M) - 오리지널 엣지 미디엄,pizzahut-257,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;shrimp;beef;squid;sulfite,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 새우, 소고기, 오징어, 아황산류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,케이준 쉬림프 피자 M,pizzahut-258,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;chicken;pork;beef;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,케이준 쉬림프 피자 M - 오리지널 엣지 미디엄,pizzahut-259,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;chicken;pork;beef;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,케이준 쉬림프 피자 S,pizzahut-260,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;chicken;pork;beef;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,케이준 쉬림프 피자 S - 오리지널 도우 싱글,pizzahut-261,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;chicken;pork;beef;crab;shrimp;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 닭고기, 돼지고기, 소고기, 게, 새우, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,갈릭 쉬림프 베이컨 피자 M,pizzahut-262,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shrimp;squid,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 새우, 오징어",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,갈릭 쉬림프 베이컨 피자 M - 오리지널 엣지 미디엄,pizzahut-263,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shrimp;squid,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 새우, 오징어",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,갈릭 쉬림프 베이컨 피자 S,pizzahut-264,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shrimp;squid,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 새우, 오징어",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,갈릭 쉬림프 베이컨 피자 S - 오리지널 도우 싱글,pizzahut-265,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shrimp;squid,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 새우, 오징어",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,뉴욕 핫도그(L) - 씬도우 핫도그 엣지 라지,pizzahut-266,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;chicken;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 닭고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,뉴욕 핫도그(L) - 핫도그 엣지 라지,pizzahut-267,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;chicken;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 닭고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,뉴욕 핫도그(L) - 씬 도우 라지,pizzahut-268,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;chicken;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 닭고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,뉴욕 핫도그(M) - 핫도그 엣지 미디엄,pizzahut-269,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;chicken;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 닭고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,뉴욕 핫도그 (L) - 씬도우 핫도그 엣지 라지,pizzahut-270,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;chicken;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 닭고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,뉴욕 핫도그 (L) - 핫도그 엣지 라지,pizzahut-271,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;chicken;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 닭고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,뉴욕 핫도그 (L) - 씬 도우 라지,pizzahut-272,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;chicken;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 닭고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,뉴욕 핫도그 (M) - 핫도그 엣지 미디엄,pizzahut-273,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;chicken;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 닭고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,트리플 치즈 - 오리지널 엣지,pizzahut-274,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,트리플 치즈 - 오리지널 도우,pizzahut-275,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,치즈 페페로니 - 오리지널 엣지,pizzahut-276,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,치즈 페페로니 - 오리지널 도우,pizzahut-277,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 포테이토 - 오리지널 엣지,pizzahut-278,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,더블 포테이토 - 오리지널 도우,pizzahut-279,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,얼티밋 콤비네이션 - 오리지널 엣지,pizzahut-280,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,얼티밋 콤비네이션 - 오리지널 도우,pizzahut-281,https://www.pizzahut.co.kr,milk;soybean;wheat;tomato;pork;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"우유, 대두, 밀, 토마토, 돼지고기, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
pizza,피자헛,pizzahut,트러플 불고기 - 오리지널 엣지,pizzahut-282,https://www.pizzahut.co.kr,egg;milk;soybean;wheat;tomato;beef;shellfish,,,공식 원산지 정보 미수집,https://www.pizzahut.co.kr/popup/popup_allergy.do,"계란, 우유, 대두, 밀, 토마토, 소고기, 조개류",2026-06-29,수집 완료,피자헛 공식 알레르기 팝업 HTML에서 자동 수집; 원산지는 별도 확인 필요
